date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:27:25	84836/84836	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-14b64%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-permission.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-access-permission.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:26	101122/101122	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-18b02%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-user.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-user.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:26	110406/110406	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1af46%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-teams.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-teams.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:26	107657/107657	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1a489%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-projects.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-projects.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:26	95299/95299	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-17443%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-connections.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-profile-connections.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:27	90755/90755	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-16283%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-account.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-account.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:27	95334/95334	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-17466%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-security.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-security.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:27	106970/106970	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1a1da%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-billing.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:27	85735/85735	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-14ee7%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-notifications.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-notifications.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:27	90769/90769	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-16291%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-connections.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-account-settings-connections.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:28	100670/100670	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1893e%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-faq.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-faq.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:28	88198/88198	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-15886%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-pricing.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-pricing.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:28	5913/5913	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1719%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-error.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-error.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:28	5982/5982	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-175e%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-under-maintenance.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-under-maintenance.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:29	6128/6128	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-17f0%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-comingsoon.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-comingsoon.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:29	6047/6047	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-179f%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-not-authorized.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/pages-misc-not-authorized.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:29	12233/12233	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2fc9%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-login-basic.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-login-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:29	12524/12524	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-30ec%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-login-cover.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-login-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:29	12289/12289	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-3001%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-register-basic.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-register-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:30	12619/12619	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-314b%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-register-cover.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-register-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:30	24790/24790	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-60d6%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-register-multisteps.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-register-multisteps.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:30	9693/9693	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-25dd%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-verify-email-basic.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-verify-email-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:30	10183/10183	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-27c7%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-verify-email-cover.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-verify-email-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:31	11393/11393	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2c81%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-reset-password-basic.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-reset-password-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:31	11772/11772	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2dfc%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-reset-password-cover.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-reset-password-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:31	10584/10584	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2958%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-forgot-password-basic.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-forgot-password-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:31	11006/11006	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2afe%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-forgot-password-cover.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-forgot-password-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:32	11531/11531	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2d0b%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-two-steps-basic.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-two-steps-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:32	12064/12064	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2f20%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-two-steps-cover.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/auth-two-steps-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:32	117778/117778	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1cc12%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/wizard-ex-checkout.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/wizard-ex-checkout.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:32	107110/107110	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1a266%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/wizard-ex-property-listing.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/wizard-ex-property-listing.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:32	98073/98073	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-17f19%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/wizard-ex-create-deal.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/wizard-ex-create-deal.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
23:27:33	165771/165771	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-2878b%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/modal-examples.html	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/modal-examples.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index.html)
